TIME: 2025-04-11T00:22:53Z | ALT: 29122 ft | SPD: 475 kt | TEMP: -39 C | FUEL: 85.6%
TIME: 2025-04-11T00:22:53Z | ALT: 32977 ft | SPD: 434 kt | TEMP: -53 C | FUEL: 36.5%
TIME: 2025-04-11T00:22:53Z | ALT: 36353 ft | SPD: 466 kt | TEMP: -38 C | FUEL: 99.0%
TIME: 2025-04-11T00:22:53Z | ALT: 33527 ft | SPD: 435 kt | TEMP: -54 C | FUEL: 37.4%
TIME: 2025-04-11T00:22:53Z | ALT: 35909 ft | SPD: 480 kt | TEMP: -43 C | FUEL: 92.0%
TIME: 2025-04-11T00:22:53Z | ALT: 38191 ft | SPD: 515 kt | TEMP: -46 C | FUEL: 35.2%
TIME: 2025-04-11T00:22:53Z | ALT: 29630 ft | SPD: 445 kt | TEMP: -45 C | FUEL: 70.9%
TIME: 2025-04-11T00:22:53Z | ALT: 37007 ft | SPD: 490 kt | TEMP: -51 C | FUEL: 55.7%
TIME: 2025-04-11T00:22:53Z | ALT: 36520 ft | SPD: 518 kt | TEMP: -40 C | FUEL: 37.4%
TIME: 2025-04-11T00:22:53Z | ALT: 33631 ft | SPD: 493 kt | TEMP: -46 C | FUEL: 79.8%
TIME: 2025-04-11T00:22:53Z | ALT: 33256 ft | SPD: 483 kt | TEMP: -43 C | FUEL: 80.7%
TIME: 2025-04-11T00:22:53Z | ALT: 39415 ft | SPD: 447 kt | TEMP: -41 C | FUEL: 74.1%
TIME: 2025-04-11T00:22:53Z | ALT: 32210 ft | SPD: 467 kt | TEMP: -36 C | FUEL: 97.2%
TIME: 2025-04-11T00:22:53Z | ALT: 32771 ft | SPD: 427 kt | TEMP: -32 C | FUEL: 98.7%
TIME: 2025-04-11T00:22:53Z | ALT: 36145 ft | SPD: 476 kt | TEMP: -30 C | FUEL: 57.0%
TIME: 2025-04-11T00:22:53Z | ALT: 30515 ft | SPD: 476 kt | TEMP: -46 C | FUEL: 29.5%
TIME: 2025-04-11T00:22:53Z | ALT: 37037 ft | SPD: 480 kt | TEMP: -55 C | FUEL: 56.0%
TIME: 2025-04-11T00:22:53Z | ALT: 38026 ft | SPD: 510 kt | TEMP: -51 C | FUEL: 50.0%
TIME: 2025-04-11T00:22:53Z | ALT: 38559 ft | SPD: 422 kt | TEMP: -49 C | FUEL: 66.7%
TIME: 2025-04-11T00:22:53Z | ALT: 29315 ft | SPD: 447 kt | TEMP: -30 C | FUEL: 59.2%
TIME: 2025-04-11T00:22:53Z | ALT: 40745 ft | SPD: 431 kt | TEMP: -48 C | FUEL: 75.2%
TIME: 2025-04-11T00:22:53Z | ALT: 29221 ft | SPD: 446 kt | TEMP: -43 C | FUEL: 95.2%
TIME: 2025-04-11T00:22:53Z | ALT: 37389 ft | SPD: 423 kt | TEMP: -37 C | FUEL: 46.5%
TIME: 2025-04-11T00:22:53Z | ALT: 37148 ft | SPD: 493 kt | TEMP: -35 C | FUEL: 72.2%
TIME: 2025-04-11T00:22:53Z | ALT: 33856 ft | SPD: 448 kt | TEMP: -42 C | FUEL: 29.4%
TIME: 2025-04-11T00:22:53Z | ALT: 34010 ft | SPD: 453 kt | TEMP: -34 C | FUEL: 58.6%
TIME: 2025-04-11T00:22:53Z | ALT: 30900 ft | SPD: 502 kt | TEMP: -44 C | FUEL: 84.7%
TIME: 2025-04-11T00:22:53Z | ALT: 35033 ft | SPD: 447 kt | TEMP: -54 C | FUEL: 78.1%
TIME: 2025-04-11T00:22:53Z | ALT: 40524 ft | SPD: 463 kt | TEMP: -44 C | FUEL: 83.4%
TIME: 2025-04-11T00:22:53Z | ALT: 34964 ft | SPD: 491 kt | TEMP: -51 C | FUEL: 81.0%
TIME: 2025-04-11T00:22:53Z | ALT: 36596 ft | SPD: 499 kt | TEMP: -30 C | FUEL: 65.8%
TIME: 2025-04-11T00:22:53Z | ALT: 38618 ft | SPD: 512 kt | TEMP: -55 C | FUEL: 62.9%
TIME: 2025-04-11T00:22:53Z | ALT: 29189 ft | SPD: 505 kt | TEMP: -41 C | FUEL: 28.1%
TIME: 2025-04-11T00:22:53Z | ALT: 32482 ft | SPD: 507 kt | TEMP: -44 C | FUEL: 64.6%
TIME: 2025-04-11T00:22:53Z | ALT: 34782 ft | SPD: 458 kt | TEMP: -52 C | FUEL: 67.9%
TIME: 2025-04-11T00:22:53Z | ALT: 29246 ft | SPD: 449 kt | TEMP: -42 C | FUEL: 34.8%
TIME: 2025-04-11T00:22:53Z | ALT: 29479 ft | SPD: 448 kt | TEMP: -36 C | FUEL: 96.4%
TIME: 2025-04-11T00:22:53Z | ALT: 36810 ft | SPD: 495 kt | TEMP: -54 C | FUEL: 33.1%
TIME: 2025-04-11T00:22:53Z | ALT: 34653 ft | SPD: 492 kt | TEMP: -43 C | FUEL: 94.9%
TIME: 2025-04-11T00:22:53Z | ALT: 31246 ft | SPD: 519 kt | TEMP: -33 C | FUEL: 24.8%
TIME: 2025-04-11T00:22:53Z | ALT: 32362 ft | SPD: 498 kt | TEMP: -40 C | FUEL: 34.7%
TIME: 2025-04-11T00:22:53Z | ALT: 33651 ft | SPD: 442 kt | TEMP: -30 C | FUEL: 73.5%
TIME: 2025-04-11T00:22:53Z | ALT: 33646 ft | SPD: 431 kt | TEMP: -36 C | FUEL: 88.4%
TIME: 2025-04-11T00:22:53Z | ALT: 31596 ft | SPD: 462 kt | TEMP: -50 C | FUEL: 30.9%
TIME: 2025-04-11T00:22:53Z | ALT: 29116 ft | SPD: 459 kt | TEMP: -48 C | FUEL: 41.6%
TIME: 2025-04-11T00:22:53Z | ALT: 37539 ft | SPD: 507 kt | TEMP: -38 C | FUEL: 37.9%
TIME: 2025-04-11T00:22:53Z | ALT: 35931 ft | SPD: 457 kt | TEMP: -33 C | FUEL: 32.8%
TIME: 2025-04-11T00:22:53Z | ALT: 39279 ft | SPD: 471 kt | TEMP: -36 C | FUEL: 57.6%
TIME: 2025-04-11T00:22:53Z | ALT: 29875 ft | SPD: 424 kt | TEMP: -53 C | FUEL: 84.9%
TIME: 2025-04-11T00:22:53Z | ALT: 36525 ft | SPD: 430 kt | TEMP: -51 C | FUEL: 66.9%
TIME: 2025-04-11T00:22:53Z | ALT: 33805 ft | SPD: 463 kt | TEMP: -41 C | FUEL: 87.7%
TIME: 2025-04-11T00:22:53Z | ALT: 40935 ft | SPD: 498 kt | TEMP: -42 C | FUEL: 81.6%
TIME: 2025-04-11T00:22:53Z | ALT: 31139 ft | SPD: 434 kt | TEMP: -49 C | FUEL: 83.6%
TIME: 2025-04-11T00:22:53Z | ALT: 30420 ft | SPD: 457 kt | TEMP: -41 C | FUEL: 71.6%
TIME: 2025-04-11T00:22:53Z | ALT: 39184 ft | SPD: 430 kt | TEMP: -32 C | FUEL: 32.2%
TIME: 2025-04-11T00:22:53Z | ALT: 35559 ft | SPD: 503 kt | TEMP: -38 C | FUEL: 45.1%
TIME: 2025-04-11T00:22:53Z | ALT: 37716 ft | SPD: 444 kt | TEMP: -42 C | FUEL: 71.6%
TIME: 2025-04-11T00:22:53Z | ALT: 35070 ft | SPD: 504 kt | TEMP: -40 C | FUEL: 23.7%
TIME: 2025-04-11T00:22:53Z | ALT: 33821 ft | SPD: 438 kt | TEMP: -40 C | FUEL: 92.0%
TIME: 2025-04-11T00:22:53Z | ALT: 29286 ft | SPD: 486 kt | TEMP: -49 C | FUEL: 64.9%
TIME: 2025-04-11T00:22:53Z | ALT: 37269 ft | SPD: 487 kt | TEMP: -45 C | FUEL: 76.9%
TIME: 2025-04-11T00:22:53Z | ALT: 36262 ft | SPD: 425 kt | TEMP: -37 C | FUEL: 59.9%
TIME: 2025-04-11T00:22:53Z | ALT: 39517 ft | SPD: 489 kt | TEMP: -39 C | FUEL: 53.7%
TIME: 2025-04-11T00:22:53Z | ALT: 36434 ft | SPD: 517 kt | TEMP: -53 C | FUEL: 72.4%
TIME: 2025-04-11T00:22:53Z | ALT: 38353 ft | SPD: 432 kt | TEMP: -31 C | FUEL: 41.7%
TIME: 2025-04-11T00:22:53Z | ALT: 36190 ft | SPD: 480 kt | TEMP: -47 C | FUEL: 34.3%
TIME: 2025-04-11T00:22:53Z | ALT: 29082 ft | SPD: 464 kt | TEMP: -48 C | FUEL: 99.5%
TIME: 2025-04-11T00:22:53Z | ALT: 35606 ft | SPD: 483 kt | TEMP: -50 C | FUEL: 92.7%
TIME: 2025-04-11T00:22:53Z | ALT: 35453 ft | SPD: 427 kt | TEMP: -48 C | FUEL: 99.8%
TIME: 2025-04-11T00:22:53Z | ALT: 32464 ft | SPD: 421 kt | TEMP: -53 C | FUEL: 54.2%
TIME: 2025-04-11T00:22:53Z | ALT: 31407 ft | SPD: 485 kt | TEMP: -38 C | FUEL: 58.0%
TIME: 2025-04-11T00:22:53Z | ALT: 30211 ft | SPD: 430 kt | TEMP: -51 C | FUEL: 22.3%
TIME: 2025-04-11T00:22:53Z | ALT: 37202 ft | SPD: 506 kt | TEMP: -35 C | FUEL: 86.0%
TIME: 2025-04-11T00:22:53Z | ALT: 33830 ft | SPD: 478 kt | TEMP: -53 C | FUEL: 89.1%
TIME: 2025-04-11T00:22:53Z | ALT: 40208 ft | SPD: 497 kt | TEMP: -54 C | FUEL: 61.7%
TIME: 2025-04-11T00:22:53Z | ALT: 33942 ft | SPD: 449 kt | TEMP: -44 C | FUEL: 84.3%
TIME: 2025-04-11T00:22:53Z | ALT: 35142 ft | SPD: 426 kt | TEMP: -40 C | FUEL: 41.1%
TIME: 2025-04-11T00:22:53Z | ALT: 33838 ft | SPD: 484 kt | TEMP: -49 C | FUEL: 95.1%
TIME: 2025-04-11T00:22:53Z | ALT: 33807 ft | SPD: 437 kt | TEMP: -47 C | FUEL: 58.1%
TIME: 2025-04-11T00:22:53Z | ALT: 30890 ft | SPD: 517 kt | TEMP: -48 C | FUEL: 70.8%
TIME: 2025-04-11T00:22:53Z | ALT: 31188 ft | SPD: 461 kt | TEMP: -40 C | FUEL: 41.8%
TIME: 2025-04-11T00:22:53Z | ALT: 33142 ft | SPD: 423 kt | TEMP: -30 C | FUEL: 92.8%
TIME: 2025-04-11T00:22:53Z | ALT: 32348 ft | SPD: 508 kt | TEMP: -40 C | FUEL: 43.8%
TIME: 2025-04-11T00:22:53Z | ALT: 31399 ft | SPD: 474 kt | TEMP: -43 C | FUEL: 96.8%
TIME: 2025-04-11T00:22:53Z | ALT: 39222 ft | SPD: 449 kt | TEMP: -39 C | FUEL: 33.3%
TIME: 2025-04-11T00:22:53Z | ALT: 32493 ft | SPD: 460 kt | TEMP: -41 C | FUEL: 34.5%
TIME: 2025-04-11T00:22:53Z | ALT: 30934 ft | SPD: 421 kt | TEMP: -35 C | FUEL: 35.5%
TIME: 2025-04-11T00:22:53Z | ALT: 33074 ft | SPD: 484 kt | TEMP: -46 C | FUEL: 90.1%
TIME: 2025-04-11T00:22:53Z | ALT: 37750 ft | SPD: 443 kt | TEMP: -51 C | FUEL: 33.0%
TIME: 2025-04-11T00:22:53Z | ALT: 30646 ft | SPD: 487 kt | TEMP: -38 C | FUEL: 60.1%
TIME: 2025-04-11T00:22:53Z | ALT: 29370 ft | SPD: 423 kt | TEMP: -41 C | FUEL: 52.8%
TIME: 2025-04-11T00:22:53Z | ALT: 37289 ft | SPD: 474 kt | TEMP: -38 C | FUEL: 33.0%
TIME: 2025-04-11T00:22:53Z | ALT: 36667 ft | SPD: 476 kt | TEMP: -32 C | FUEL: 20.9%
TIME: 2025-04-11T00:22:53Z | ALT: 32181 ft | SPD: 511 kt | TEMP: -48 C | FUEL: 29.2%
TIME: 2025-04-11T00:22:53Z | ALT: 30303 ft | SPD: 445 kt | TEMP: -50 C | FUEL: 83.5%
TIME: 2025-04-11T00:22:53Z | ALT: 38725 ft | SPD: 490 kt | TEMP: -54 C | FUEL: 50.3%
TIME: 2025-04-11T00:22:53Z | ALT: 29687 ft | SPD: 513 kt | TEMP: -44 C | FUEL: 57.0%
TIME: 2025-04-11T00:22:53Z | ALT: 32406 ft | SPD: 443 kt | TEMP: -46 C | FUEL: 37.0%
TIME: 2025-04-11T00:22:53Z | ALT: 31121 ft | SPD: 503 kt | TEMP: -53 C | FUEL: 42.0%
TIME: 2025-04-11T00:22:53Z | ALT: 40733 ft | SPD: 447 kt | TEMP: -51 C | FUEL: 88.2%
TIME: 2025-04-11T00:22:53Z | ALT: 39804 ft | SPD: 485 kt | TEMP: -35 C | FUEL: 84.1%
TIME: 2025-04-11T00:22:53Z | ALT: 30667 ft | SPD: 470 kt | TEMP: -44 C | FUEL: 82.9%
TIME: 2025-04-11T00:22:53Z | ALT: 32638 ft | SPD: 466 kt | TEMP: -39 C | FUEL: 41.8%
TIME: 2025-04-11T00:22:53Z | ALT: 37611 ft | SPD: 425 kt | TEMP: -45 C | FUEL: 61.2%
TIME: 2025-04-11T00:22:53Z | ALT: 39698 ft | SPD: 451 kt | TEMP: -44 C | FUEL: 32.6%
TIME: 2025-04-11T00:22:53Z | ALT: 38659 ft | SPD: 468 kt | TEMP: -40 C | FUEL: 63.7%
TIME: 2025-04-11T00:22:53Z | ALT: 33722 ft | SPD: 424 kt | TEMP: -51 C | FUEL: 54.7%
TIME: 2025-04-11T00:22:53Z | ALT: 37003 ft | SPD: 499 kt | TEMP: -50 C | FUEL: 49.4%
TIME: 2025-04-11T00:22:53Z | ALT: 39750 ft | SPD: 463 kt | TEMP: -42 C | FUEL: 76.1%
TIME: 2025-04-11T00:22:53Z | ALT: 36127 ft | SPD: 444 kt | TEMP: -40 C | FUEL: 82.9%
TIME: 2025-04-11T00:22:53Z | ALT: 33250 ft | SPD: 506 kt | TEMP: -50 C | FUEL: 49.8%
TIME: 2025-04-11T00:22:53Z | ALT: 35168 ft | SPD: 465 kt | TEMP: -31 C | FUEL: 62.4%
TIME: 2025-04-11T00:22:53Z | ALT: 34443 ft | SPD: 519 kt | TEMP: -35 C | FUEL: 42.6%
TIME: 2025-04-11T00:22:53Z | ALT: 34094 ft | SPD: 481 kt | TEMP: -49 C | FUEL: 72.8%
TIME: 2025-04-11T00:22:53Z | ALT: 31482 ft | SPD: 504 kt | TEMP: -38 C | FUEL: 60.6%
TIME: 2025-04-11T00:22:53Z | ALT: 30829 ft | SPD: 428 kt | TEMP: -55 C | FUEL: 96.4%
TIME: 2025-04-11T00:22:53Z | ALT: 31356 ft | SPD: 423 kt | TEMP: -44 C | FUEL: 21.8%
TIME: 2025-04-11T00:22:53Z | ALT: 39232 ft | SPD: 460 kt | TEMP: -41 C | FUEL: 51.4%
TIME: 2025-04-11T00:22:53Z | ALT: 38130 ft | SPD: 455 kt | TEMP: -47 C | FUEL: 84.4%
TIME: 2025-04-11T00:22:53Z | ALT: 33945 ft | SPD: 424 kt | TEMP: -31 C | FUEL: 98.8%
TIME: 2025-04-11T00:22:53Z | ALT: 36921 ft | SPD: 515 kt | TEMP: -36 C | FUEL: 50.5%
TIME: 2025-04-11T00:22:53Z | ALT: 29735 ft | SPD: 513 kt | TEMP: -55 C | FUEL: 63.4%
TIME: 2025-04-11T00:22:53Z | ALT: 39017 ft | SPD: 478 kt | TEMP: -54 C | FUEL: 96.1%
TIME: 2025-04-11T00:22:53Z | ALT: 38441 ft | SPD: 433 kt | TEMP: -48 C | FUEL: 89.3%
TIME: 2025-04-11T00:22:53Z | ALT: 33335 ft | SPD: 505 kt | TEMP: -34 C | FUEL: 59.4%
TIME: 2025-04-11T00:22:53Z | ALT: 31876 ft | SPD: 444 kt | TEMP: -31 C | FUEL: 95.4%
TIME: 2025-04-11T00:22:53Z | ALT: 38281 ft | SPD: 503 kt | TEMP: -51 C | FUEL: 50.2%
TIME: 2025-04-11T00:22:53Z | ALT: 37303 ft | SPD: 439 kt | TEMP: -33 C | FUEL: 98.6%
TIME: 2025-04-11T00:22:53Z | ALT: 34538 ft | SPD: 475 kt | TEMP: -54 C | FUEL: 35.6%
TIME: 2025-04-11T00:22:53Z | ALT: 35936 ft | SPD: 519 kt | TEMP: -44 C | FUEL: 60.2%
TIME: 2025-04-11T00:22:53Z | ALT: 38779 ft | SPD: 443 kt | TEMP: -41 C | FUEL: 51.2%
TIME: 2025-04-11T00:22:53Z | ALT: 30438 ft | SPD: 496 kt | TEMP: -51 C | FUEL: 29.2%
TIME: 2025-04-11T00:22:53Z | ALT: 30629 ft | SPD: 435 kt | TEMP: -48 C | FUEL: 63.1%
TIME: 2025-04-11T00:22:53Z | ALT: 31440 ft | SPD: 431 kt | TEMP: -47 C | FUEL: 37.0%
TIME: 2025-04-11T00:22:53Z | ALT: 37490 ft | SPD: 503 kt | TEMP: -55 C | FUEL: 91.5%
TIME: 2025-04-11T00:22:53Z | ALT: 33067 ft | SPD: 469 kt | TEMP: -39 C | FUEL: 73.9%
TIME: 2025-04-11T00:22:53Z | ALT: 36727 ft | SPD: 464 kt | TEMP: -46 C | FUEL: 36.9%
TIME: 2025-04-11T00:22:53Z | ALT: 37222 ft | SPD: 448 kt | TEMP: -34 C | FUEL: 87.8%
TIME: 2025-04-11T00:22:53Z | ALT: 37491 ft | SPD: 483 kt | TEMP: -42 C | FUEL: 84.9%
TIME: 2025-04-11T00:22:53Z | ALT: 37159 ft | SPD: 497 kt | TEMP: -52 C | FUEL: 68.3%
TIME: 2025-04-11T00:22:53Z | ALT: 30663 ft | SPD: 461 kt | TEMP: -48 C | FUEL: 50.5%
TIME: 2025-04-11T00:22:53Z | ALT: 40272 ft | SPD: 434 kt | TEMP: -30 C | FUEL: 38.0%
TIME: 2025-04-11T00:22:53Z | ALT: 32471 ft | SPD: 461 kt | TEMP: -54 C | FUEL: 43.5%
TIME: 2025-04-11T00:22:53Z | ALT: 39064 ft | SPD: 510 kt | TEMP: -55 C | FUEL: 22.0%
TIME: 2025-04-11T00:22:53Z | ALT: 39260 ft | SPD: 465 kt | TEMP: -32 C | FUEL: 57.2%
TIME: 2025-04-11T00:22:53Z | ALT: 37842 ft | SPD: 478 kt | TEMP: -45 C | FUEL: 98.8%
TIME: 2025-04-11T00:22:53Z | ALT: 34493 ft | SPD: 516 kt | TEMP: -54 C | FUEL: 25.1%
TIME: 2025-04-11T00:22:53Z | ALT: 37955 ft | SPD: 424 kt | TEMP: -47 C | FUEL: 37.6%
TIME: 2025-04-11T00:22:53Z | ALT: 39789 ft | SPD: 427 kt | TEMP: -33 C | FUEL: 44.2%
TIME: 2025-04-11T00:22:53Z | ALT: 38091 ft | SPD: 498 kt | TEMP: -35 C | FUEL: 28.9%
TIME: 2025-04-11T00:22:53Z | ALT: 31698 ft | SPD: 484 kt | TEMP: -33 C | FUEL: 96.6%
TIME: 2025-04-11T00:22:53Z | ALT: 34015 ft | SPD: 498 kt | TEMP: -41 C | FUEL: 24.9%
TIME: 2025-04-11T00:22:53Z | ALT: 40649 ft | SPD: 484 kt | TEMP: -44 C | FUEL: 64.6%
TIME: 2025-04-11T00:22:53Z | ALT: 39392 ft | SPD: 436 kt | TEMP: -32 C | FUEL: 82.9%
TIME: 2025-04-11T00:22:53Z | ALT: 35181 ft | SPD: 426 kt | TEMP: -34 C | FUEL: 74.7%
TIME: 2025-04-11T00:22:53Z | ALT: 37952 ft | SPD: 489 kt | TEMP: -48 C | FUEL: 55.2%
TIME: 2025-04-11T00:22:53Z | ALT: 34759 ft | SPD: 458 kt | TEMP: -37 C | FUEL: 71.6%
TIME: 2025-04-11T00:22:53Z | ALT: 37734 ft | SPD: 473 kt | TEMP: -43 C | FUEL: 65.1%
TIME: 2025-04-11T00:22:53Z | ALT: 39815 ft | SPD: 477 kt | TEMP: -38 C | FUEL: 58.6%
TIME: 2025-04-11T00:22:53Z | ALT: 39088 ft | SPD: 434 kt | TEMP: -45 C | FUEL: 59.4%
TIME: 2025-04-11T00:22:53Z | ALT: 33300 ft | SPD: 474 kt | TEMP: -39 C | FUEL: 27.8%
TIME: 2025-04-11T00:22:53Z | ALT: 36129 ft | SPD: 478 kt | TEMP: -39 C | FUEL: 57.6%
TIME: 2025-04-11T00:22:53Z | ALT: 32234 ft | SPD: 505 kt | TEMP: -35 C | FUEL: 66.0%
TIME: 2025-04-11T00:22:53Z | ALT: 40820 ft | SPD: 429 kt | TEMP: -43 C | FUEL: 66.5%
TIME: 2025-04-11T00:22:53Z | ALT: 36927 ft | SPD: 460 kt | TEMP: -34 C | FUEL: 67.5%
TIME: 2025-04-11T00:22:53Z | ALT: 36007 ft | SPD: 491 kt | TEMP: -48 C | FUEL: 62.8%
TIME: 2025-04-11T00:22:53Z | ALT: 40162 ft | SPD: 422 kt | TEMP: -33 C | FUEL: 48.5%
TIME: 2025-04-11T00:22:53Z | ALT: 39497 ft | SPD: 466 kt | TEMP: -33 C | FUEL: 67.5%
TIME: 2025-04-11T00:22:53Z | ALT: 40526 ft | SPD: 457 kt | TEMP: -54 C | FUEL: 78.5%
TIME: 2025-04-11T00:22:53Z | ALT: 30335 ft | SPD: 449 kt | TEMP: -34 C | FUEL: 59.1%
TIME: 2025-04-11T00:22:53Z | ALT: 30007 ft | SPD: 430 kt | TEMP: -38 C | FUEL: 93.7%
TIME: 2025-04-11T00:22:53Z | ALT: 30088 ft | SPD: 469 kt | TEMP: -40 C | FUEL: 41.4%
TIME: 2025-04-11T00:22:53Z | ALT: 33753 ft | SPD: 440 kt | TEMP: -46 C | FUEL: 50.1%
TIME: 2025-04-11T00:22:53Z | ALT: 37065 ft | SPD: 447 kt | TEMP: -51 C | FUEL: 79.6%
TIME: 2025-04-11T00:22:53Z | ALT: 35467 ft | SPD: 511 kt | TEMP: -54 C | FUEL: 28.7%
TIME: 2025-04-11T00:22:53Z | ALT: 29767 ft | SPD: 485 kt | TEMP: -54 C | FUEL: 72.4%
TIME: 2025-04-11T00:22:53Z | ALT: 30151 ft | SPD: 491 kt | TEMP: -47 C | FUEL: 98.2%
TIME: 2025-04-11T00:22:53Z | ALT: 31064 ft | SPD: 430 kt | TEMP: -37 C | FUEL: 56.9%
TIME: 2025-04-11T00:22:53Z | ALT: 37967 ft | SPD: 484 kt | TEMP: -43 C | FUEL: 57.2%
TIME: 2025-04-11T00:22:53Z | ALT: 31371 ft | SPD: 494 kt | TEMP: -50 C | FUEL: 75.7%
TIME: 2025-04-11T00:22:53Z | ALT: 30929 ft | SPD: 480 kt | TEMP: -43 C | FUEL: 46.4%
TIME: 2025-04-11T00:22:53Z | ALT: 29732 ft | SPD: 472 kt | TEMP: -41 C | FUEL: 92.6%
TIME: 2025-04-11T00:22:53Z | ALT: 37182 ft | SPD: 432 kt | TEMP: -30 C | FUEL: 37.4%
TIME: 2025-04-11T00:22:53Z | ALT: 35619 ft | SPD: 478 kt | TEMP: -33 C | FUEL: 36.2%
TIME: 2025-04-11T00:22:53Z | ALT: 33334 ft | SPD: 511 kt | TEMP: -33 C | FUEL: 71.0%
TIME: 2025-04-11T00:22:53Z | ALT: 38932 ft | SPD: 429 kt | TEMP: -37 C | FUEL: 83.7%
TIME: 2025-04-11T00:22:53Z | ALT: 40516 ft | SPD: 484 kt | TEMP: -31 C | FUEL: 98.7%
TIME: 2025-04-11T00:22:53Z | ALT: 35393 ft | SPD: 421 kt | TEMP: -55 C | FUEL: 96.9%
TIME: 2025-04-11T00:22:53Z | ALT: 35647 ft | SPD: 477 kt | TEMP: -33 C | FUEL: 46.6%
TIME: 2025-04-11T00:22:53Z | ALT: 34050 ft | SPD: 476 kt | TEMP: -55 C | FUEL: 62.0%
TIME: 2025-04-11T00:22:53Z | ALT: 40070 ft | SPD: 453 kt | TEMP: -42 C | FUEL: 78.2%
TIME: 2025-04-11T00:22:53Z | ALT: 34135 ft | SPD: 433 kt | TEMP: -41 C | FUEL: 22.7%
TIME: 2025-04-11T00:22:53Z | ALT: 31967 ft | SPD: 429 kt | TEMP: -30 C | FUEL: 94.7%
TIME: 2025-04-11T00:22:53Z | ALT: 39125 ft | SPD: 464 kt | TEMP: -52 C | FUEL: 69.1%
TIME: 2025-04-11T00:22:53Z | ALT: 36702 ft | SPD: 440 kt | TEMP: -34 C | FUEL: 42.7%
TIME: 2025-04-11T00:22:53Z | ALT: 38818 ft | SPD: 431 kt | TEMP: -49 C | FUEL: 92.0%
TIME: 2025-04-11T00:22:53Z | ALT: 38738 ft | SPD: 498 kt | TEMP: -54 C | FUEL: 33.3%
TIME: 2025-04-11T00:22:53Z | ALT: 33129 ft | SPD: 510 kt | TEMP: -39 C | FUEL: 40.8%
TIME: 2025-04-11T00:22:53Z | ALT: 32904 ft | SPD: 472 kt | TEMP: -40 C | FUEL: 83.5%
TIME: 2025-04-11T00:22:53Z | ALT: 32327 ft | SPD: 487 kt | TEMP: -47 C | FUEL: 85.0%
TIME: 2025-04-11T00:22:53Z | ALT: 35126 ft | SPD: 482 kt | TEMP: -55 C | FUEL: 32.7%
TIME: 2025-04-11T00:22:53Z | ALT: 39768 ft | SPD: 477 kt | TEMP: -45 C | FUEL: 91.9%
TIME: 2025-04-11T00:22:53Z | ALT: 37639 ft | SPD: 474 kt | TEMP: -50 C | FUEL: 85.7%
TIME: 2025-04-11T00:22:53Z | ALT: 37285 ft | SPD: 433 kt | TEMP: -55 C | FUEL: 90.8%
TIME: 2025-04-11T00:22:53Z | ALT: 39034 ft | SPD: 436 kt | TEMP: -43 C | FUEL: 98.4%
TIME: 2025-04-11T00:22:53Z | ALT: 39128 ft | SPD: 425 kt | TEMP: -32 C | FUEL: 48.3%
TIME: 2025-04-11T00:22:53Z | ALT: 29188 ft | SPD: 503 kt | TEMP: -49 C | FUEL: 80.6%
TIME: 2025-04-11T00:22:53Z | ALT: 37291 ft | SPD: 517 kt | TEMP: -30 C | FUEL: 22.4%
TIME: 2025-04-11T00:22:53Z | ALT: 40204 ft | SPD: 486 kt | TEMP: -54 C | FUEL: 98.7%
TIME: 2025-04-11T00:22:53Z | ALT: 29303 ft | SPD: 436 kt | TEMP: -42 C | FUEL: 75.5%
TIME: 2025-04-11T00:22:53Z | ALT: 39709 ft | SPD: 491 kt | TEMP: -55 C | FUEL: 87.5%
TIME: 2025-04-11T00:22:53Z | ALT: 29479 ft | SPD: 436 kt | TEMP: -49 C | FUEL: 70.9%
TIME: 2025-04-11T00:22:53Z | ALT: 35670 ft | SPD: 511 kt | TEMP: -45 C | FUEL: 47.1%
TIME: 2025-04-11T00:22:53Z | ALT: 37052 ft | SPD: 483 kt | TEMP: -48 C | FUEL: 77.3%
TIME: 2025-04-11T00:22:53Z | ALT: 30869 ft | SPD: 421 kt | TEMP: -48 C | FUEL: 99.1%
TIME: 2025-04-11T00:22:53Z | ALT: 29316 ft | SPD: 500 kt | TEMP: -32 C | FUEL: 92.9%
TIME: 2025-04-11T00:22:53Z | ALT: 30453 ft | SPD: 497 kt | TEMP: -52 C | FUEL: 82.3%
TIME: 2025-04-11T00:22:53Z | ALT: 35684 ft | SPD: 443 kt | TEMP: -44 C | FUEL: 52.8%
TIME: 2025-04-11T00:22:53Z | ALT: 35051 ft | SPD: 420 kt | TEMP: -54 C | FUEL: 64.5%
TIME: 2025-04-11T00:22:53Z | ALT: 39223 ft | SPD: 487 kt | TEMP: -35 C | FUEL: 29.7%
TIME: 2025-04-11T00:22:53Z | ALT: 35913 ft | SPD: 489 kt | TEMP: -55 C | FUEL: 44.0%
TIME: 2025-04-11T00:22:53Z | ALT: 31039 ft | SPD: 429 kt | TEMP: -40 C | FUEL: 31.3%
TIME: 2025-04-11T00:22:53Z | ALT: 36446 ft | SPD: 498 kt | TEMP: -41 C | FUEL: 20.1%
TIME: 2025-04-11T00:22:53Z | ALT: 40234 ft | SPD: 491 kt | TEMP: -43 C | FUEL: 41.2%
TIME: 2025-04-11T00:22:53Z | ALT: 29971 ft | SPD: 472 kt | TEMP: -49 C | FUEL: 45.4%
